subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-92d873,A-e83938,4/25/2024,,Enterprise,13,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-37bdb4,A-6dee43,4/5/2024,,Enterprise,80,15920,191040,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-c226ae,A-b20d99,3/27/2024,,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-16b6dc,A-794a0b,4/2/2024,,Pro,23,1127,13524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3b98b1,A-0a282f,10/10/2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-234115,A-bd4513,11/28/2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-862572,A-6e08f3,7/14/2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-aad754,A-902ef7,11/7/2024,,Basic,83,1577,18924,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-59fe1d,A-9badbd,10/21/2024,,Basic,21,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3a3d0f,A-751c58,9/20/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-575bef,A-68f37c,8/1/2024,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-74761f,A-9123ac,12/23/2023,,Enterprise,42,8358,100296,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-79123c,A-4c38bc,10/19/2024,,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-600ea7,A-726cfa,11/21/2023,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fc7e8e,A-0a282f,10/11/2024,,Enterprise,2,398,4776,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b2f038,A-1b707d,1/24/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1170cb,A-84ebe4,4/19/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ba69a4,A-0158bb,5/30/2024,,Basic,25,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-56122a,A-ac85cd,11/30/2024,,Enterprise,61,12139,145668,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-29a901,A-378b99,10/24/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c6c2f6,A-4e0e85,8/22/2024,,Enterprise,104,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-13b606,A-5b1bcd,10/4/2024,,Pro,73,3577,42924,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-1dceca,A-f92792,8/1/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c14f97,A-7e0a10,2/5/2024,,Pro,46,2254,27048,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-8a7e47,A-c7ffc2,12/27/2024,,Basic,49,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-feba2a,A-e3bd71,3/9/2024,,Pro,69,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-02d46a,A-8ed5dd,11/1/2024,,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b5165e,A-bcf664,8/11/2023,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-bb47b9,A-e4144b,11/10/2024,,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4920e0,A-52dd88,12/5/2023,,Basic,23,437,5244,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3781d0,A-5a215a,5/10/2024,12/6/2024,Enterprise,87,17313,207756,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-fec1cd,A-186a44,12/4/2024,,Enterprise,20,3980,47760,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-75cba6,A-5a215a,9/18/2024,,Enterprise,87,17313,207756,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f5ce8e,A-8b25f2,12/15/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-444c6a,A-95b24a,10/7/2023,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1a2f35,A-832ec2,4/7/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-9d8525,A-cab532,4/21/2023,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-9b8421,A-6a4e2d,5/29/2023,7/19/2024,Pro,56,0,0,TRUE,FALSE,FALSE,TRUE,annual,FALSE
S-704cf3,A-5a215a,11/24/2024,,Basic,87,1653,19836,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d31de5,A-f45426,11/22/2024,,Pro,17,833,9996,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-383fc5,A-474ad4,7/3/2024,,Enterprise,8,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ce0d60,A-712426,11/17/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5e8d9f,A-df10db,5/30/2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5bbfe3,A-1ac5e0,11/29/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c935b8,A-684255,4/14/2024,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e4b79e,A-2e3bad,1/6/2024,,Pro,61,2989,35868,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-76767f,A-068fc6,10/28/2023,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e07b30,A-029f69,11/13/2024,,Pro,3,147,1764,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-da78bb,A-712426,11/17/2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1862f2,A-098560,7/29/2024,10/21/2024,Basic,29,551,6612,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-f9cb2b,A-6965e1,12/18/2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-02a3aa,A-e2cd1b,6/24/2024,,Basic,15,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-ce61e0,A-f3ff05,8/2/2024,9/1/2024,Basic,2,38,456,FALSE,TRUE,FALSE,TRUE,monthly,TRUE
S-e98bfd,A-8adedc,5/18/2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1b524a,A-4a4c2d,8/11/2023,,Basic,54,1026,12312,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-bc2633,A-ba6516,11/3/2024,,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1d69ca,A-cea1f0,6/24/2024,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-dcf449,A-adc1f3,11/20/2024,,Enterprise,50,9950,119400,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-67965d,A-bc87bc,12/7/2024,,Pro,3,147,1764,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c86cb0,A-4ae22a,10/17/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9c4090,A-6f50ae,5/1/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-162441,A-249769,9/6/2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a63da6,A-157070,9/10/2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-4b5470,A-b78bf8,11/17/2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fd2307,A-bbe56f,8/29/2023,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-78f738,A-c70870,12/29/2024,,Enterprise,170,33830,405960,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-81d174,A-271f46,5/2/2024,,Enterprise,38,7562,90744,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-cfd4a3,A-8bde0c,12/23/2024,,Pro,93,4557,54684,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-86673a,A-ced9aa,11/8/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-df262a,A-43a9e3,11/6/2023,,Enterprise,28,5572,66864,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-58d2c8,A-a6d261,11/19/2024,,Basic,13,247,2964,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-02949d,A-bd4708,12/2/2024,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d5c6cc,A-34ea2f,10/10/2024,,Pro,83,4067,48804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-35c7c8,A-f51f16,2/23/2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f9ec8f,A-30b4ca,10/3/2024,,Basic,86,1634,19608,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5da1b8,A-684255,6/28/2024,8/1/2024,Pro,20,980,11760,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-0e9f1e,A-7c83a1,11/24/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8d516f,A-d535f6,9/29/2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-34a131,A-2e4581,11/29/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ee4c5c,A-5b1bcd,10/28/2023,,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9781fe,A-40de06,9/21/2023,12/23/2024,Pro,28,1372,16464,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-527d18,A-5b1bcd,10/15/2023,,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-060019,A-d535f6,10/18/2024,,Basic,19,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-bc2ca5,A-7988d1,4/29/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-abdeb7,A-40de06,6/2/2024,,Enterprise,28,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d55d8a,A-dec005,8/28/2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-99aaa4,A-f6b2fb,8/14/2024,,Basic,23,437,5244,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-cb117a,A-671f31,12/7/2024,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e5fdf9,A-9208f0,8/9/2024,,Basic,17,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-455183,A-22d9d2,6/5/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-57bdc2,A-c70870,11/14/2024,,Pro,31,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-96b8d5,A-659280,2/15/2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-bc7cab,A-cc8c8f,12/19/2024,,Basic,48,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-751802,A-592832,11/3/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2e2d6c,A-f6b2fb,8/1/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-90a2c8,A-44dc83,6/17/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-08fc73,A-7df7a7,5/7/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-89e27e,A-94f8c9,12/23/2024,,Basic,13,247,2964,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-e4df5d,A-65c341,2/15/2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-73d0eb,A-592832,10/9/2024,,Basic,60,1140,13680,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cb38be,A-f92792,9/5/2024,,Basic,2,38,456,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-415065,A-9174e0,12/24/2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e1d53,A-016043,8/2/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-20a297,A-34ea2f,9/5/2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-bf424e,A-8b0451,12/22/2024,,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0b80b4,A-659280,2/8/2024,,Pro,47,2303,27636,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c5cfb0,A-8b0451,10/5/2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-f4a4c8,A-c37cab,10/5/2024,12/13/2024,Enterprise,98,19502,234024,FALSE,TRUE,FALSE,TRUE,monthly,TRUE
S-16a545,A-592832,9/30/2024,,Basic,35,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f95951,A-02fac6,9/10/2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1e349b,A-2e4581,11/13/2024,,Basic,102,1938,23256,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d660d6,A-cab532,5/1/2024,,Basic,33,627,7524,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-1bb4f4,A-6843f2,12/19/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c43200,A-94c3cd,12/15/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1da72c,A-4bfa33,12/12/2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9e15d0,A-02fac6,1/19/2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9e7060,A-c62e55,1/15/2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-15a8c0,A-700ade,12/29/2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-27ab7f,A-dcc2f0,12/23/2023,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bedd26,A-20736a,9/3/2024,,Enterprise,50,9950,119400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1319ac,A-e3bd71,6/2/2024,,Basic,91,1729,20748,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-abd9be,A-2b9d3e,3/23/2024,,Pro,18,882,10584,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-56ed05,A-bbc346,12/24/2024,,Pro,19,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-d20d7c,A-970c97,7/14/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-da4a98,A-d4e0d4,10/18/2024,,Basic,117,2223,26676,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4a90fd,A-d27f50,8/26/2024,,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-cd4d67,A-40de06,9/8/2024,,Basic,28,532,6384,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-d6cffe,A-e7a1e2,10/10/2024,,Enterprise,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-53bced,A-a1bbb6,7/6/2023,11/13/2023,Pro,5,245,2940,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-772ef0,A-c7ffc2,2/25/2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f4059b,A-c70870,12/15/2024,,Pro,43,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-71827b,A-65c341,11/15/2024,11/23/2024,Pro,39,1911,22932,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-063586,A-13466a,5/23/2024,9/27/2024,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-478ae9,A-e4bf56,11/26/2024,,Pro,35,1715,20580,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-018501,A-a865bd,9/19/2024,,Pro,56,2744,32928,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-7536e5,A-3f9cc0,6/25/2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c80ac4,A-43a9e3,11/29/2023,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9f4914,A-417d2f,10/31/2024,,Basic,37,703,8436,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-67c2c9,A-396e5f,11/15/2024,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5eeb46,A-37f969,6/5/2024,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e71f4a,A-5a184f,1/20/2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-812c7c,A-f5641b,6/8/2024,,Basic,31,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-18356d,A-779e4e,1/28/2023,,Enterprise,18,3582,42984,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-23a6c5,A-dfbd31,12/31/2023,,Enterprise,24,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-934bd4,A-ccc747,11/4/2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-695606,A-0f3e88,12/31/2023,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c59d50,A-7a0d69,7/21/2024,,Basic,40,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-009027,A-1b7577,10/28/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f6f97e,A-02cd81,6/29/2024,8/3/2024,Pro,44,2156,25872,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-8b3e35,A-e693b6,7/19/2024,,Enterprise,55,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d1201a,A-b2af2e,8/27/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c7c366,A-9208f0,7/11/2023,,Enterprise,38,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-c1d6cf,A-dcc2f0,1/15/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ba672b,A-1b9609,5/1/2024,,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1f149a,A-5a3eb9,8/18/2024,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e14e00,A-a7bd4b,10/5/2023,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7b3464,A-c16101,9/17/2024,,Enterprise,7,1393,16716,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-ea3c2c,A-d792a6,5/31/2023,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d90f5e,A-bd4513,12/15/2024,12/22/2024,Basic,50,950,11400,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-9cca23,A-3a5ad8,12/20/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b7d291,A-f6b2fb,10/17/2024,12/17/2024,Pro,23,1127,13524,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-ae1278,A-2ebb4b,7/2/2024,8/13/2024,Pro,41,2009,24108,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-a5d949,A-e19ff6,8/11/2024,,Enterprise,2,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-cfa635,A-503d5a,3/7/2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-001561,A-1b7577,12/12/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c5e371,A-956988,12/15/2024,,Pro,41,2009,24108,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-539566,A-4e960a,3/11/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-36b46e,A-202b67,3/27/2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b94bce,A-f51f16,4/6/2024,,Enterprise,2,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-f8357e,A-f17767,11/1/2023,,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1bdc35,A-bcf87c,10/28/2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-56c529,A-856b1e,12/17/2023,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cdfe99,A-296d7c,11/26/2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e11518,A-3ce5b8,12/15/2023,,Pro,189,9261,111132,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-82a7dd,A-309e54,12/20/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f110db,A-86902e,6/22/2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-651c01,A-bd4708,8/28/2024,,Basic,37,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-531970,A-ff3c73,9/17/2024,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-93ce26,A-726cfa,12/3/2023,7/27/2024,Enterprise,11,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-b520e9,A-427b69,9/15/2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ade2d5,A-bcbe98,9/22/2024,,Enterprise,46,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-767957,A-751c58,8/28/2024,,Enterprise,15,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-2c80ba,A-4ae22a,11/26/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-cd0f21,A-b78bf8,12/8/2024,,Enterprise,49,9751,117012,FALSE,TRUE,TRUE,FALSE,annual,TRUE
S-18f498,A-684255,10/29/2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-d61475,A-89ee83,12/20/2024,,Basic,3,57,684,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-66ffe0,A-625d0b,11/21/2024,,Pro,38,1862,22344,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fd790e,A-7920cc,11/30/2023,,Basic,39,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d1a6c6,A-443b7c,12/26/2024,12/29/2024,Basic,17,323,3876,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-6c1ca5,A-977ca0,1/7/2024,6/6/2024,Basic,6,114,1368,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-ea71b5,A-bad8c1,12/12/2023,,Enterprise,10,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-61c27e,A-158f4e,6/2/2023,,Basic,61,1159,13908,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a7d34e,A-a7bd4b,5/31/2024,,Pro,51,2499,29988,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0eba5a,A-fb186e,12/22/2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1d661c,A-9c18c4,11/30/2023,,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-6a56f1,A-684255,10/17/2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ff4a47,A-f03140,10/4/2024,,Enterprise,27,5373,64476,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-9e74ba,A-b48f73,12/6/2024,,Enterprise,80,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d53c0a,A-8e47ca,3/28/2024,,Enterprise,19,3781,45372,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-22cbb3,A-92a3af,10/30/2024,,Pro,77,3773,45276,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-5313fa,A-e40f45,5/17/2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d8fa45,A-5a215a,10/18/2024,,Basic,87,1653,19836,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-24d19a,A-34ea2f,9/10/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-c87391,A-fe79a5,12/8/2024,,Pro,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-a9952f,A-0aaf6e,8/18/2024,,Pro,11,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3867d6,A-e60f9d,12/23/2024,,Pro,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-60cb51,A-4c38bc,4/21/2024,10/25/2024,Basic,36,684,8208,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-8ba974,A-cc98bc,7/3/2024,8/23/2024,Pro,32,1568,18816,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-f7e37f,A-794a0b,8/7/2023,,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-ff1b11,A-dcc2f0,11/30/2024,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-f6e116,A-4d1e75,10/31/2024,,Pro,20,980,11760,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-ed7a72,A-533452,11/21/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-27e42e,A-600734,3/2/2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-bd3e24,A-ffc04f,12/21/2024,12/21/2024,Pro,13,637,7644,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-9e64bd,A-c7e58b,9/7/2024,,Pro,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ad5d94,A-35083d,11/30/2023,,Basic,19,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-44483e,A-bbc346,9/30/2024,10/22/2024,Enterprise,19,0,0,TRUE,FALSE,TRUE,TRUE,monthly,TRUE
S-b75a31,A-a8b49c,11/10/2023,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-731ee3,A-9077b0,11/9/2024,12/7/2024,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,TRUE,annual,TRUE
